absolute_course_url,subject_name,course_url
https://www.class-central.com/course/coursera-introduction-to-mongodb-9455,Programming ,/course/coursera-introduction-to-mongodb-9455
https://www.class-central.com/course/coursera-3d-models-for-virtual-reality-9359,Programming ,/course/coursera-3d-models-for-virtual-reality-9359
https://www.class-central.com/course/coursera-making-your-first-virtual-reality-game-9361,Programming ,/course/coursera-making-your-first-virtual-reality-game-9361
https://www.class-central.com/course/coursera-building-database-applications-in-php-9570,Programming ,/course/coursera-building-database-applications-in-php-9570
https://www.class-central.com/course/coursera-software-design-methods-and-tools-9652,Programming ,/course/coursera-software-design-methods-and-tools-9652
https://www.class-central.com/course/coursera-api-development-on-google-cloud-s-apigee-api-platform-10486,Programming ,/course/coursera-api-development-on-google-cloud-s-apigee-api-platform-10486
https://www.class-central.com/course/coursera-c-programming-for-unity-game-development-capstone-project-10138,Programming ,/course/coursera-c-programming-for-unity-game-development-capstone-project-10138
https://www.class-central.com/course/edx-introduction-to-java-programming-part-1-1983,Programming ,/course/edx-introduction-to-java-programming-part-1-1983
https://www.class-central.com/course/edx-introduction-to-java-programming-part-2-3486,Programming ,/course/edx-introduction-to-java-programming-part-2-3486
https://www.class-central.com/course/edx-introduction-to-mobile-application-development-using-android-3758,Programming ,/course/edx-introduction-to-mobile-application-development-using-android-3758
https://www.class-central.com/course/coursera-c-4254,Programming ,/course/coursera-c-4254
https://www.class-central.com/course/coursera--software-testing-3357,Programming ,/course/coursera--software-testing-3357
https://www.class-central.com/course/coursera-como-aprimorar-e-monetizar-seu-aplicativo-para-ios-e-apple-watch-4177,Programming ,/course/coursera-como-aprimorar-e-monetizar-seu-aplicativo-para-ios-e-apple-watch-4177
https://www.class-central.com/course/coursera-ios-app-development-basics-4348,Programming ,/course/coursera-ios-app-development-basics-4348
https://www.class-central.com/course/coursera-java-programming-arrays-lists-and-structured-data-4362,Programming ,/course/coursera-java-programming-arrays-lists-and-structured-data-4362
https://www.class-central.com/course/coursera-game-design-document-define-the-art-concepts-5120,Programming ,/course/coursera-game-design-document-define-the-art-concepts-5120
https://www.class-central.com/course/coursera-android-app-components-intents-activities-and-broadcast-receivers-5500,Programming ,/course/coursera-android-app-components-intents-activities-and-broadcast-receivers-5500
https://www.class-central.com/course/coursera---python-9189,Programming ,/course/coursera---python-9189
https://www.class-central.com/course/coursera-server-side-development-with-nodejs-express-and-mongodb-8888,Programming ,/course/coursera-server-side-development-with-nodejs-express-and-mongodb-8888
https://www.class-central.com/course/coursera-object-oriented-design-9216,Programming ,/course/coursera-object-oriented-design-9216
https://www.class-central.com/course/coursera-front-end-javascript-frameworks-angular-8681,Programming ,/course/coursera-front-end-javascript-frameworks-angular-8681
https://www.class-central.com/course/coursera----python-8477,Programming ,/course/coursera----python-8477
https://www.class-central.com/course/coursera-introducao-a-ciencia-da-computacao-com-python-parte-2-8600,Programming ,/course/coursera-introducao-a-ciencia-da-computacao-com-python-parte-2-8600
https://www.class-central.com/course/coursera----c---10071,Programming ,/course/coursera----c---10071
https://www.class-central.com/course/coursera-writing-running-and-fixing-code-in-c-9797,Programming ,/course/coursera-writing-running-and-fixing-code-in-c-9797
https://www.class-central.com/course/coursera-app-deployment-debugging-and-performance-9812,Programming ,/course/coursera-app-deployment-debugging-and-performance-9812
